path,title,id,category,priority,owner,target_volume,status,deps,word_count,headings,has_acceptance,has_dependencies,has_future,has_migration,has_engineering
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0653_Deployment_Window.md,REC-0653 — Deployment Window,REC-0653,Operations,P0,Commander,05_OPERATIONS,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,157,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0655_Command_Seal.md,REC-0655 — Command Seal,REC-0655,Operations,P1,Commander,05_OPERATIONS,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,161,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0740_Rhythm_Engine.md,REC-0740 — Rhythm Engine,REC-0740,Operations,P0,Operations,05_OPERATIONS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0741_Monday_Campaign_Ceremony.md,REC-0741 — Monday Campaign Ceremony,REC-0741,Operations,P1,Operations,05_OPERATIONS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0742_Monthly_Council_Review.md,REC-0742 — Monthly Council Review,REC-0742,Operations,P1,Operations,05_OPERATIONS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0743_Annual_Stewardship_Review.md,REC-0743 — Annual Stewardship Review,REC-0743,Operations,P1,Operations,05_OPERATIONS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0802_Manual_Mission_Deploy_Fallback.md,REC-0802 — Manual Mission Deploy Fallback,REC-0802,Operations,P0,Engineer,01_CONSTITUTION,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0622_Department_Ambient_Activity.md,REC-0622 — Department Ambient Activity,REC-0622,Building,P1,Operations,03_BUILDING,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,180,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0626_Doctrine_Flame.md,REC-0626 — Doctrine Flame,REC-0626,Building,P1,Operations,03_BUILDING,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,172,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0628_Exit_Wall_Inscription.md,REC-0628 — Exit Wall Inscription,REC-0628,Building,P1,Operations,03_BUILDING,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,182,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0654_Ready_Room_Lockers.md,REC-0654 — Ready Room Lockers,REC-0654,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0670_Presence_Engine.md,REC-0670 — Presence Engine,REC-0670,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0671_Transition_Zone.md,REC-0671 — Transition Zone,REC-0671,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0672_Command_Light_Alignment.md,REC-0672 — Command Light Alignment,REC-0672,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0673_Shadow_Protocol.md,REC-0673 — Shadow Protocol,REC-0673,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0674_Dawn_Protocol.md,REC-0674 — Dawn Protocol,REC-0674,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,158,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0675_Night_Protocol.md,REC-0675 — Night Protocol,REC-0675,Building,P1,Engineer,03_BUILDING,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,161,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0792_Campaign_Flags_Corridor.md,REC-0792 — Campaign Flags Corridor,REC-0792,Building,P1,Engineer,01_CONSTITUTION,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,161,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0623_Founder_Locked_Office.md,REC-0623 — Founder Locked Office,REC-0623,Legacy,P1,Historian,12_LEGACY,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,178,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0627_Legacy_Transfer.md,REC-0627 — Legacy Transfer,REC-0627,Legacy,P1,Historian,12_LEGACY,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,177,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0753_Archive_of_Removed_Features.md,REC-0753 — Archive of Removed Features,REC-0753,Legacy,P2,Founder,12_LEGACY,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0760_Evolution_Doctrine.md,REC-0760 — Evolution Doctrine,REC-0760,Legacy,P0,Founder,12_LEGACY,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0761_Constitutional_Amendments.md,REC-0761 — Constitutional Amendments,REC-0761,Legacy,P0,Founder,12_LEGACY,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0762_Foundational_Cases.md,REC-0762 — Foundational Cases,REC-0762,Legacy,P1,Founder,12_LEGACY,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0763_Wisdom_Threshold.md,REC-0763 — Wisdom Threshold,REC-0763,Legacy,P0,Founder,12_LEGACY,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0793_Twenty_Year_Wall.md,REC-0793 — Twenty Year Wall,REC-0793,Legacy,P2,Engineer,12_LEGACY,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,162,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0794_Founder_Questions.md,REC-0794 — Founder Questions,REC-0794,Legacy,P1,Engineer,12_LEGACY,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,158,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0795_Founders_Journal.md,REC-0795 — Founders Journal,REC-0795,Legacy,P0,Engineer,12_LEGACY,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,157,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0625_Recognition_Office_Invisible_Victories.md,REC-0625 — Recognition Office Invisible Victories,REC-0625,Institution,P1,Operations,02_INSTITUTION,Recovered / Specification Draft,HQOS Heartbeat; Archives; Night Operations; Rhythm Engine,177,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0680_Trust_Engine.md,REC-0680 — Trust Engine,REC-0680,Institution,P0,Engineer,02_INSTITUTION,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0681_Recommendation_Ledger.md,REC-0681 — Recommendation Ledger,REC-0681,Institution,P0,Engineer,02_INSTITUTION,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0682_Silence_Budget.md,REC-0682 — Silence Budget,REC-0682,Institution,P1,Engineer,02_INSTITUTION,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,157,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0683_One_Sentence_Rule.md,REC-0683 — One Sentence Rule,REC-0683,Institution,P1,Engineer,02_INSTITUTION,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,162,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0630_Institutional_Memory_Core.md,REC-0630 — Institutional Memory Core,REC-0630,Archives / Time,P0,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,173,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0631_Five_Mission_Artifacts.md,REC-0631 — Five Mission Artifacts,REC-0631,Archives / Time,P0,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,173,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0632_Memory_Pyramid.md,REC-0632 — Memory Pyramid,REC-0632,Archives / Time,P0,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0633_Campaign_Books.md,REC-0633 — Campaign Books,REC-0633,Archives / Time,P1,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,176,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0634_Memory_Graph.md,REC-0634 — Memory Graph,REC-0634,Archives / Time,P1,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0635_Saved_Missions_Ledger.md,REC-0635 — Saved Missions Ledger,REC-0635,Archives / Time,P1,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0636_Time_Capsule_Ceremony.md,REC-0636 — Time Capsule Ceremony,REC-0636,Archives / Time,P2,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,170,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0637_Memory_Confidence.md,REC-0637 — Memory Confidence,REC-0637,Archives / Time,P0,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0640_Time_Architecture.md,REC-0640 — Time Architecture,REC-0640,Archives / Time,P0,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0641_Three_Clocks.md,REC-0641 — Three Clocks,REC-0641,Archives / Time,P1,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0642_Career_Status_Campaign_Interrupted_Career_Continues.md,REC-0642 — Career Status Campaign Interrupted Career Continues,REC-0642,Archives / Time,P1,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,178,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0643_Operator_Seasons.md,REC-0643 — Operator Seasons,REC-0643,Archives / Time,P1,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0644_Strategic_Patience.md,REC-0644 — Strategic Patience,REC-0644,Archives / Time,P1,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,167,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0645_Future_Archive_Shelves.md,REC-0645 — Future Archive Shelves,REC-0645,Archives / Time,P2,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,173,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0646_Institutional_Maturity.md,REC-0646 — Institutional Maturity,REC-0646,Archives / Time,P1,Historian,04_OPERATOR,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Archives_Time/REC-0647_Archives_Naming_Doctrine.md,REC-0647 — Archives Naming Doctrine,REC-0647,Archives / Time,P0,Historian,08_ARCHIVES,Recovered / Specification Draft,Archives; SQLite Schema; Historian; Mission Engine; Campaign Engine,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0684_Graduation_Test.md,REC-0684 — Graduation Test,REC-0684,Academy,P2,Engineer,11_ACADEMY,Recovered / Specification Draft,HQOS; Mission State; Operator Model; Archives,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0803_Simulation_Without_Broker.md,REC-0803 — Simulation Without Broker,REC-0803,Academy,P1,Engineer,11_ACADEMY,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,163,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Academy/REC-0806_Research_Division_Isolation.md,REC-0806 — Research Division Isolation,REC-0806,Academy,P1,Engineer,11_ACADEMY,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,158,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0690_Stewardship_Engine.md,REC-0690 — Stewardship Engine,REC-0690,Stewardship / Judgment,P0,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0691_Capital_Under_Protection_Language.md,REC-0691 — Capital Under Protection Language,REC-0691,Stewardship / Judgment,P0,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,170,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0692_Stewards_Desk.md,REC-0692 — Stewards Desk,REC-0692,Stewardship / Judgment,P1,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0693_Vault_Walk.md,REC-0693 — Vault Walk,REC-0693,Stewardship / Judgment,P1,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0694_Custodian_Oath.md,REC-0694 — Custodian Oath,REC-0694,Stewardship / Judgment,P0,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0695_Capital_Integrity.md,REC-0695 — Capital Integrity,REC-0695,Stewardship / Judgment,P0,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0696_Success_Burden.md,REC-0696 — Success Burden,REC-0696,Stewardship / Judgment,P0,Guardian,05_OPERATIONS,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0700_Judgment_Engine.md,REC-0700 — Judgment Engine,REC-0700,Stewardship / Judgment,P0,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0701_Judgment_Reserve.md,REC-0701 — Judgment Reserve,REC-0701,Stewardship / Judgment,P0,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,165,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0702_Decision_Fatigue_Counter.md,REC-0702 — Decision Fatigue Counter,REC-0702,Stewardship / Judgment,P0,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0703_Decision_Precision.md,REC-0703 — Decision Precision,REC-0703,Stewardship / Judgment,P0,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0704_Mental_Noise_Detector.md,REC-0704 — Mental Noise Detector,REC-0704,Stewardship / Judgment,P1,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0705_Noise_Floor.md,REC-0705 — Noise Floor,REC-0705,Stewardship / Judgment,P1,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0706_Decision_Latency_Graph.md,REC-0706 — Decision Latency Graph,REC-0706,Stewardship / Judgment,P1,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0707_Thinking_Room_Protocol.md,REC-0707 — Thinking Room Protocol,REC-0707,Stewardship / Judgment,P1,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0708_Judgment_Echoes.md,REC-0708 — Judgment Echoes,REC-0708,Stewardship / Judgment,P2,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0709_Hall_of_Restraint.md,REC-0709 — Hall of Restraint,REC-0709,Stewardship / Judgment,P1,Medical Officer,04_OPERATOR,Recovered / Specification Draft,Funded Mode; Guardian; Operator Model; Mission Events; Archives,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0710_Intelligence_Network.md,REC-0710 — Intelligence Network,REC-0710,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,167,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0711_Department_Bus_Priority_Levels.md,REC-0711 — Department Bus Priority Levels,REC-0711,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,172,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0712_Institutional_Consensus.md,REC-0712 — Institutional Consensus,REC-0712,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0713_Intelligence_Cases.md,REC-0713 — Intelligence Cases,REC-0713,Intelligence,P1,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0720_Cognitive_Architecture.md,REC-0720 — Cognitive Architecture,REC-0720,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0721_Council_Chamber_Deliberation.md,REC-0721 — Council Chamber Deliberation,REC-0721,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0722_Operator_Model_Single_Truth.md,REC-0722 — Operator Model Single Truth,REC-0722,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0723_Working_Memory_and_Long_Memory.md,REC-0723 — Working Memory and Long Memory,REC-0723,Intelligence,P0,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,172,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0724_Reflection_Engine.md,REC-0724 — Reflection Engine,REC-0724,Intelligence,P1,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0725_Curiosity_Engine.md,REC-0725 — Curiosity Engine,REC-0725,Intelligence,P1,Intelligence Officer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0804_Red_Team_Counterargument.md,REC-0804 — Red Team Counterargument,REC-0804,Intelligence,P1,Engineer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,160,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0805_Blue_Team_Doctrine_QA.md,REC-0805 — Blue Team Doctrine QA,REC-0805,Intelligence,P1,Engineer,06_INTELLIGENCE,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,161,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0730_HQOS_Kernel.md,REC-0730 — HQOS Kernel,REC-0730,HQOS,P0,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,167,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0731_Everything_Is_An_Event.md,REC-0731 — Everything Is An Event,REC-0731,HQOS,P0,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,171,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0732_Mission_Kernel.md,REC-0732 — Mission Kernel,REC-0732,HQOS,P0,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0733_Department_Event_Bus.md,REC-0733 — Department Event Bus,REC-0733,HQOS,P0,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,169,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0734_HQOS_Heartbeat.md,REC-0734 — HQOS Heartbeat,REC-0734,HQOS,P0,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,168,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0735_Night_Operations_Service.md,REC-0735 — Night Operations Service,REC-0735,HQOS,P1,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0736_Operational_Anomaly_Handling.md,REC-0736 — Operational Anomaly Handling,REC-0736,HQOS,P1,Engineer,07_HQOS,Recovered / Specification Draft,HQOS; Master Index; Archives; Council; Repository Standards,170,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0780_Boot_Sequence_Identity_Check.md,REC-0780 — Boot Sequence Identity Check,REC-0780,Interface,P0,Engineer,09_INTERFACE,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,166,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0781_Shutdown_Conclude_Operations.md,REC-0781 — Shutdown Conclude Operations,REC-0781,Interface,P1,Engineer,09_INTERFACE,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,164,10,True,True,True,True,True
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0782_Security_Checkpoint_Login_Replacement.md,REC-0782 — Security Checkpoint Login Replacement,REC-0782,Interface,P0,Engineer,09_INTERFACE,Recovered / Specification Draft,HQOS; Interface System; Archives; Master Index,164,10,True,True,True,True,True
