id,title,path,volume,category,priority,status
REC-0653,REC-0653 — Deployment Window,05_OPERATIONS/Authorization/REC-0653_Deployment_Window.md,05_OPERATIONS,Operations,P0,Recovered / Specification Draft
PH5-0049,PH5-0049 — Critical Decision Tree,05_OPERATIONS/Debrief/PH5-0049_Critical_Decision_Tree.md,05_OPERATIONS,Debrief,IMPORTANT,SPECIFIED
PH5-0086,PH5-0086 — Mission Reconstruction View,05_OPERATIONS/Debrief/PH5-0086_Mission_Reconstruction_View.md,05_OPERATIONS,Debrief,CORE,SPECIFIED
PH5-0087,PH5-0087 — Alternative Timeline View,05_OPERATIONS/Debrief/PH5-0087_Alternative_Timeline_View.md,05_OPERATIONS,Debrief,IMPORTANT,SPECIFIED
PH5-0088,PH5-0088 — Decision Quality vs Execution Score,05_OPERATIONS/Debrief/PH5-0088_Decision_Quality_vs_Execution_Score.md,05_OPERATIONS,Debrief,CORE,SPECIFIED
PH2-0051,PH2-0051 — Mission Bell,05_OPERATIONS/Ceremonies/PH2-0051_Mission_Bell.md,05_OPERATIONS,Audio,IMPORTANT,SPECIFIED
PH2-0129,PH2-0129 — Operation Sunset,05_OPERATIONS/Ceremonies/PH2-0129_Operation_Sunset.md,05_OPERATIONS,Ceremony,IMPORTANT,SPECIFIED
SYS-0001,SYS-0001 — Professional Joe,04_OPERATOR/Systems/SYS-0001_Professional_Joe.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0002,SYS-0002 — Civilian Joe,04_OPERATOR/Systems/SYS-0002_Civilian_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0003,SYS-0003 — Impatient Joe,04_OPERATOR/Systems/SYS-0003_Impatient_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0004,SYS-0004 — Greedy Joe,04_OPERATOR/Systems/SYS-0004_Greedy_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0005,SYS-0005 — Fearful Joe,04_OPERATOR/Systems/SYS-0005_Fearful_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0006,SYS-0006 — Guardian Joe,04_OPERATOR/Systems/SYS-0006_Guardian_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0007,SYS-0007 — Observer Joe,04_OPERATOR/Systems/SYS-0007_Observer_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0008,SYS-0008 — Research Joe,04_OPERATOR/Systems/SYS-0008_Research_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0009,SYS-0009 — Instructor Joe,04_OPERATOR/Systems/SYS-0009_Instructor_Joe.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0010,SYS-0010 — Command Authority Engine,04_OPERATOR/Systems/SYS-0010_Command_Authority_Engine.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0011,SYS-0011 — Identity Drift Engine,04_OPERATOR/Systems/SYS-0011_Identity_Drift_Engine.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0012,SYS-0012 — Operator Compass,04_OPERATOR/Systems/SYS-0012_Operator_Compass.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0013,SYS-0013 — Artificial Horizon,04_OPERATOR/Systems/SYS-0013_Artificial_Horizon.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0014,SYS-0014 — Behavioral Gravity,04_OPERATOR/Systems/SYS-0014_Behavioral_Gravity.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0015,SYS-0015 — Decision DNA,04_OPERATOR/Systems/SYS-0015_Decision_DNA.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0016,SYS-0016 — Mission DNA,04_OPERATOR/Systems/SYS-0016_Mission_DNA.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0017,SYS-0017 — Behavioral Cascades,04_OPERATOR/Systems/SYS-0017_Behavioral_Cascades.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0018,SYS-0018 — Precursor Library,04_OPERATOR/Systems/SYS-0018_Precursor_Library.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0019,SYS-0019 — Behavioral Black Box,04_OPERATOR/Systems/SYS-0019_Behavioral_Black_Box.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0020,SYS-0020 — Mission Timeline,04_OPERATOR/Systems/SYS-0020_Mission_Timeline.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0021,SYS-0021 — Decision Nodes,04_OPERATOR/Systems/SYS-0021_Decision_Nodes.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0022,SYS-0022 — Point of No Return,04_OPERATOR/Systems/SYS-0022_Point_of_No_Return.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0023,SYS-0023 — Intervention Ladder,04_OPERATOR/Systems/SYS-0023_Intervention_Ladder.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0024,SYS-0024 — Operator Forecast,04_OPERATOR/Systems/SYS-0024_Operator_Forecast.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0025,SYS-0025 — Operational Pressure,04_OPERATOR/Systems/SYS-0025_Operational_Pressure.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0026,SYS-0026 — Mission Momentum,04_OPERATOR/Systems/SYS-0026_Mission_Momentum.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0027,SYS-0027 — Confidence Ceiling,04_OPERATOR/Systems/SYS-0027_Confidence_Ceiling.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0028,SYS-0028 — Phrase Library,04_OPERATOR/Systems/SYS-0028_Phrase_Library.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0029,SYS-0029 — Recovery Signature,04_OPERATOR/Systems/SYS-0029_Recovery_Signature.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0030,SYS-0030 — Decision Integrity Engine,04_OPERATOR/Systems/SYS-0030_Decision_Integrity_Engine.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0031,SYS-0031 — Decision Debt,04_OPERATOR/Systems/SYS-0031_Decision_Debt.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0032,SYS-0032 — Discipline Interest,04_OPERATOR/Systems/SYS-0032_Discipline_Interest.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0033,SYS-0033 — Decision Pressure Map,04_OPERATOR/Systems/SYS-0033_Decision_Pressure_Map.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0034,SYS-0034 — Judgment Reserve,04_OPERATOR/Systems/SYS-0034_Judgment_Reserve.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0035,SYS-0035 — Decision Latency,04_OPERATOR/Systems/SYS-0035_Decision_Latency.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0036,SYS-0036 — Noise Floor,04_OPERATOR/Systems/SYS-0036_Noise_Floor.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0037,SYS-0037 — Mental Environment Monitor,04_OPERATOR/Systems/SYS-0037_Mental_Environment_Monitor.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0038,SYS-0038 — Cognitive Bandwidth,04_OPERATOR/Systems/SYS-0038_Cognitive_Bandwidth.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0039,SYS-0039 — Operational Load,04_OPERATOR/Systems/SYS-0039_Operational_Load.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0040,SYS-0040 — Discipline Reserve,04_OPERATOR/Systems/SYS-0040_Discipline_Reserve.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0041,SYS-0041 — Patience Meter,04_OPERATOR/Systems/SYS-0041_Patience_Meter.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0042,SYS-0042 — Synchronization System,04_OPERATOR/Systems/SYS-0042_Synchronization_System.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0043,SYS-0043 — Tactical Breathing,04_OPERATOR/Systems/SYS-0043_Tactical_Breathing.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0044,SYS-0044 — Mission Temperature,04_OPERATOR/Systems/SYS-0044_Mission_Temperature.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0045,SYS-0045 — Trust Index,04_OPERATOR/Systems/SYS-0045_Trust_Index.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0046,SYS-0046 — Trust Vault Deposits,04_OPERATOR/Systems/SYS-0046_Trust_Vault_Deposits.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0047,SYS-0047 — Stewardship Engine,04_OPERATOR/Systems/SYS-0047_Stewardship_Engine.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0048,SYS-0048 — Capital Integrity,04_OPERATOR/Systems/SYS-0048_Capital_Integrity.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0049,SYS-0049 — Guardian Integrity,04_OPERATOR/Systems/SYS-0049_Guardian_Integrity.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0050,SYS-0050 — Command Ledger,04_OPERATOR/Systems/SYS-0050_Command_Ledger.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0051,SYS-0051 — Headquarters Integrity,04_OPERATOR/Systems/SYS-0051_Headquarters_Integrity.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0052,SYS-0052 — Mission Integrity,04_OPERATOR/Systems/SYS-0052_Mission_Integrity.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0053,SYS-0053 — Operational Readiness Score,04_OPERATOR/Systems/SYS-0053_Operational_Readiness_Score.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0054,SYS-0054 — Threat Level / DEFCON,04_OPERATOR/Systems/SYS-0054_Threat_Level_DEFCON.md,04_OPERATOR,Operator / Behavior System,CORE,Registered / Specification Draft
SYS-0055,SYS-0055 — Account Killer Score,04_OPERATOR/Systems/SYS-0055_Account_Killer_Score.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0056,SYS-0056 — Edge Quality Score,04_OPERATOR/Systems/SYS-0056_Edge_Quality_Score.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0057,SYS-0057 — Execution XP,04_OPERATOR/Systems/SYS-0057_Execution_XP.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0058,SYS-0058 — Legacy Projection,04_OPERATOR/Systems/SYS-0058_Legacy_Projection.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0059,SYS-0059 — Career Constitution,04_OPERATOR/Systems/SYS-0059_Career_Constitution.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
SYS-0060,SYS-0060 — Personal Laws of Nature,04_OPERATOR/Systems/SYS-0060_Personal_Laws_of_Nature.md,04_OPERATOR,Operator / Behavior System,IMPORTANT,Registered / Specification Draft
TRUST-0001,TRUST-0001 — Trust Engine,04_OPERATOR/Trust/TRUST-0001_Trust_Engine.md,04_OPERATOR,Operator / Trust,CORE,Registered
TRUST-0002,TRUST-0002 — First Save Recognition,04_OPERATOR/Trust/TRUST-0002_First_Save_Recognition.md,04_OPERATOR,Trust / Milestone,IMPORTANT,Registered
TRUST-0003,TRUST-0003 — Evidence Insufficient Response,04_OPERATOR/Trust/TRUST-0003_Evidence_Insufficient_Response.md,04_OPERATOR,AI / Communication,CORE,Registered
TRUST-0004,TRUST-0004 — Recommendation Confidence Display,04_OPERATOR/Trust/TRUST-0004_Recommendation_Confidence_Display.md,04_OPERATOR,AI / Transparency,CORE,Registered
TRUST-0005,TRUST-0005 — Broken Trust Review,04_OPERATOR/Trust/TRUST-0005_Broken_Trust_Review.md,04_OPERATOR,Institution / Self-Correction,IMPORTANT,Registered
TRUST-0006,TRUST-0006 — Headquarters Self Audit,04_OPERATOR/Trust/TRUST-0006_Headquarters_Self_Audit.md,04_OPERATOR,Engineering / Trust,CORE,Registered
TRUST-0007,TRUST-0007 — Operator Listening Style Model,04_OPERATOR/Trust/TRUST-0007_Operator_Listening_Style_Model.md,04_OPERATOR,AI / Personalization,IMPORTANT,Registered
TRUST-0008,TRUST-0008 — Commander Silence Over Time,04_OPERATOR/Trust/TRUST-0008_Commander_Silence_Over_Time.md,04_OPERATOR,AI / Maturity,IMPORTANT,Registered
TRUST-0009,TRUST-0009 — Non-Dependence Principle,04_OPERATOR/Trust/TRUST-0009_Non_Dependence_Principle.md,04_OPERATOR,Constitution / Trust,CORE,Registered
TRUST-0010,TRUST-0010 — Trust Equation,04_OPERATOR/Trust/TRUST-0010_Trust_Equation.md,04_OPERATOR,Constitution / Trust,IMPORTANT,Registered
TRUST-0011,TRUST-0011 — Credibility Protection Rule,04_OPERATOR/Trust/TRUST-0011_Credibility_Protection_Rule.md,04_OPERATOR,Engineering / Trust,CORE,Registered
PH2-0116,PH2-0116 — Confidence Versus Trust Wall,04_OPERATOR/Trust/PH2-0116_Confidence_Versus_Trust_Wall.md,04_OPERATOR,Trust,CORE,SPECIFIED
PH2-0002,PH2-0002 — Operator Identity File,04_OPERATOR/Identity/PH2-0002_Operator_Identity_File.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH2-0035,PH2-0035 — Future Operator,04_OPERATOR/Identity/PH2-0035_Future_Operator.md,04_OPERATOR,Identity,IMPORTANT,SPECIFIED
PH2-0120,PH2-0120 — Identity Drift Curve,04_OPERATOR/Identity/PH2-0120_Identity_Drift_Curve.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0124,PH2-0124 — Identity Engine Roles,04_OPERATOR/Identity/PH2-0124_Identity_Engine_Roles.md,04_OPERATOR,Identity,CORE,SPECIFIED
PH2-0147,PH2-0147 — Votes For Identity,04_OPERATOR/Identity/PH2-0147_Votes_For_Identity.md,04_OPERATOR,Identity,FOUNDATIONAL,SPECIFIED
PH4-0056,PH4-0056 — Identity Drift Algorithm,04_OPERATOR/Identity/PH4-0056_Identity_Drift_Algorithm.md,04_OPERATOR,System,CORE,SPECIFIED
PH4-0057,PH4-0057 — Identity Drift Vector Model,04_OPERATOR/Identity/PH4-0057_Identity_Drift_Vector_Model.md,04_OPERATOR,System,IMPORTANT,SPECIFIED
PH4-0065,PH4-0065 — Future Identity Simulator,04_OPERATOR/Identity/PH4-0065_Future_Identity_Simulator.md,04_OPERATOR,AI,IMPORTANT,SPECIFIED
PH5-0005,PH5-0005 — Identity Drift Engine,04_OPERATOR/Identity/PH5-0005_Identity_Drift_Engine.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH5-0006,PH5-0006 — Identity Drift Compass Space,04_OPERATOR/Identity/PH5-0006_Identity_Drift_Compass_Space.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0014,PH5-0014 — Future Identity Simulator,04_OPERATOR/Identity/PH5-0014_Future_Identity_Simulator.md,04_OPERATOR,Intelligence,IMPORTANT,SPECIFIED
PH5-0082,PH5-0082 — Identity Stability Metric,04_OPERATOR/Identity/PH5-0082_Identity_Stability_Metric.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH6-0026,PH6-0026 — Identity Insurance Policy,04_OPERATOR/Identity/PH6-0026_Identity_Insurance_Policy.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH6-0031,PH6-0031 — Professional Identity Management,04_OPERATOR/Identity/PH6-0031_Professional_Identity_Management.md,04_OPERATOR,Operator,CORE,SPECIFIED
REC-0780,REC-0780 — Boot Sequence Identity Check,04_OPERATOR/Identity/REC-0780_Boot_Sequence_Identity_Check.md,04_OPERATOR,Interface,P0,Recovered / Specification Draft
PH0-0004,PH0-0004 — Operational Readiness Score,04_OPERATOR/Behavioral_Systems/PH0-0004_Operational_Readiness_Score.md,04_OPERATOR,Behavior System,CORE,SPECIFIED
PH0-0005,PH0-0005 — Mission Integrity Score,04_OPERATOR/Behavioral_Systems/PH0-0005_Mission_Integrity_Score.md,04_OPERATOR,Behavior System,CORE,SPECIFIED
PH0-0007,PH0-0007 — Execution XP,04_OPERATOR/Behavioral_Systems/PH0-0007_Execution_XP.md,04_OPERATOR,Behavior System,IMPORTANT,SPECIFIED
PH2-0013,PH2-0013 — Daily Operator Oath,04_OPERATOR/Behavioral_Systems/PH2-0013_Daily_Operator_Oath.md,04_OPERATOR,Ritual,CORE,SPECIFIED
PH2-0020,PH2-0020 — Operator Presence Detection,04_OPERATOR/Behavioral_Systems/PH2-0020_Operator_Presence_Detection.md,04_OPERATOR,Behavior,IMPORTANT,SPECIFIED
PH2-0026,PH2-0026 — Operator Shadow,04_OPERATOR/Behavioral_Systems/PH2-0026_Operator_Shadow.md,04_OPERATOR,Experience,OPTIONAL,SPECIFIED
PH2-0031,PH2-0031 — Patience Acknowledgement,04_OPERATOR/Behavioral_Systems/PH2-0031_Patience_Acknowledgement.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0033,PH2-0033 — Mission Temperature,04_OPERATOR/Behavioral_Systems/PH2-0033_Mission_Temperature.md,04_OPERATOR,Behavior,IMPORTANT,SPECIFIED
PH2-0043,PH2-0043 — Patience Meter Internal,04_OPERATOR/Behavioral_Systems/PH2-0043_Patience_Meter_Internal.md,04_OPERATOR,Behavior,IMPORTANT,SPECIFIED
PH2-0048,PH2-0048 — Operational Tempo Detection,04_OPERATOR/Behavioral_Systems/PH2-0048_Operational_Tempo_Detection.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0064,PH2-0064 — Negotiation Detection,04_OPERATOR/Behavioral_Systems/PH2-0064_Negotiation_Detection.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0118,PH2-0118 — Bargaining Language Detection,04_OPERATOR/Behavioral_Systems/PH2-0118_Bargaining_Language_Detection.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0119,PH2-0119 — Decision DNA,04_OPERATOR/Behavioral_Systems/PH2-0119_Decision_DNA.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH2-0122,PH2-0122 — Personal Battlefield,04_OPERATOR/Behavioral_Systems/PH2-0122_Personal_Battlefield.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH4-0046,PH4-0046 — Discipline Reserve,04_OPERATOR/Behavioral_Systems/PH4-0046_Discipline_Reserve.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH4-0053,PH4-0053 — Behavioral Engine,04_OPERATOR/Behavioral_Systems/PH4-0053_Behavioral_Engine.md,04_OPERATOR,System,CORE,SPECIFIED
PH4-0055,PH4-0055 — Behavioral Fingerprints,04_OPERATOR/Behavioral_Systems/PH4-0055_Behavioral_Fingerprints.md,04_OPERATOR,System,CORE,SPECIFIED
PH4-0062,PH4-0062 — Behavioral Gravity,04_OPERATOR/Behavioral_Systems/PH4-0062_Behavioral_Gravity.md,04_OPERATOR,System,IMPORTANT,SPECIFIED
PH4-0068,PH4-0068 — Behavioral Black Box,04_OPERATOR/Behavioral_Systems/PH4-0068_Behavioral_Black_Box.md,04_OPERATOR,Archives,CORE,SPECIFIED
PH4-0080,PH4-0080 — Behavioral Cascade Detection,04_OPERATOR/Behavioral_Systems/PH4-0080_Behavioral_Cascade_Detection.md,04_OPERATOR,System,CORE,SPECIFIED
PH5-0001,PH5-0001 — Behavioral Engine,04_OPERATOR/Behavioral_Systems/PH5-0001_Behavioral_Engine.md,04_OPERATOR,Intelligence,CORE,SPECIFIED
PH5-0003,PH5-0003 — Command Stability Model,04_OPERATOR/Behavioral_Systems/PH5-0003_Command_Stability_Model.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH5-0004,PH5-0004 — Behavioral Fingerprints,04_OPERATOR/Behavioral_Systems/PH5-0004_Behavioral_Fingerprints.md,04_OPERATOR,Intelligence,CORE,SPECIFIED
PH5-0011,PH5-0011 — Behavioral Gravity,04_OPERATOR/Behavioral_Systems/PH5-0011_Behavioral_Gravity.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0016,PH5-0016 — Behavioral Black Box,04_OPERATOR/Behavioral_Systems/PH5-0016_Behavioral_Black_Box.md,04_OPERATOR,Archives,CORE,SPECIFIED
PH5-0026,PH5-0026 — Mission Pulse,04_OPERATOR/Behavioral_Systems/PH5-0026_Mission_Pulse.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0031,PH5-0031 — Behavioral Cascade Engine,04_OPERATOR/Behavioral_Systems/PH5-0031_Behavioral_Cascade_Engine.md,04_OPERATOR,Intelligence,CORE,SPECIFIED
PH5-0051,PH5-0051 — Decision Debt,04_OPERATOR/Behavioral_Systems/PH5-0051_Decision_Debt.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0052,PH5-0052 — Discipline Interest,04_OPERATOR/Behavioral_Systems/PH5-0052_Discipline_Interest.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0053,PH5-0053 — Tactical Compass,04_OPERATOR/Behavioral_Systems/PH5-0053_Tactical_Compass.md,04_OPERATOR,Interface,CORE,SPECIFIED
PH5-0054,PH5-0054 — Headquarters Balance,04_OPERATOR/Behavioral_Systems/PH5-0054_Headquarters_Balance.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH5-0059,PH5-0059 — Operator Seasons,04_OPERATOR/Behavioral_Systems/PH5-0059_Operator_Seasons.md,04_OPERATOR,Operations,IMPORTANT,SPECIFIED
PH5-0062,PH5-0062 — Operator Compass,04_OPERATOR/Behavioral_Systems/PH5-0062_Operator_Compass.md,04_OPERATOR,Interface,CORE,SPECIFIED
PH5-0063,PH5-0063 — Behavioral Gyroscope,04_OPERATOR/Behavioral_Systems/PH5-0063_Behavioral_Gyroscope.md,04_OPERATOR,Interface,IMPORTANT,SPECIFIED
PH5-0064,PH5-0064 — Artificial Horizon,04_OPERATOR/Behavioral_Systems/PH5-0064_Artificial_Horizon.md,04_OPERATOR,Interface,CORE,SPECIFIED
PH5-0068,PH5-0068 — Behavioral Recorder,04_OPERATOR/Behavioral_Systems/PH5-0068_Behavioral_Recorder.md,04_OPERATOR,Archives,CORE,SPECIFIED
PH5-0083,PH5-0083 — Professional Alignment Score,04_OPERATOR/Behavioral_Systems/PH5-0083_Professional_Alignment_Score.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH5-0084,PH5-0084 — Behavior Match Confidence,04_OPERATOR/Behavioral_Systems/PH5-0084_Behavior_Match_Confidence.md,04_OPERATOR,Intelligence,CORE,SPECIFIED
PH6-0017,PH6-0017 — Success Drift,04_OPERATOR/Behavioral_Systems/PH6-0017_Success_Drift.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH6-0018,PH6-0018 — Confidence Ceiling,04_OPERATOR/Behavioral_Systems/PH6-0018_Confidence_Ceiling.md,04_OPERATOR,Behavior,IMPORTANT,SPECIFIED
PH6-0024,PH6-0024 — Decay Engine,04_OPERATOR/Behavioral_Systems/PH6-0024_Decay_Engine.md,04_OPERATOR,Behavior,CORE,SPECIFIED
PH6-0048,PH6-0048 — Command Authority Detection,04_OPERATOR/Behavioral_Systems/PH6-0048_Command_Authority_Detection.md,04_OPERATOR,Operator,CORE,SPECIFIED
PH6-0060,PH6-0060 — Operator Passport,04_OPERATOR/Behavioral_Systems/PH6-0060_Operator_Passport.md,04_OPERATOR,Operator,IMPORTANT,SPECIFIED
PH6-0092,PH6-0092 — Operator Seasons,04_OPERATOR/Behavioral_Systems/PH6-0092_Operator_Seasons.md,04_OPERATOR,Operations,IMPORTANT,SPECIFIED
PH6-0095,PH6-0095 — Mission Drift Detection,04_OPERATOR/Behavioral_Systems/PH6-0095_Mission_Drift_Detection.md,04_OPERATOR,Behavior,CORE,SPECIFIED
REC-0643,REC-0643 — Operator Seasons,04_OPERATOR/Behavioral_Systems/REC-0643_Operator_Seasons.md,04_OPERATOR,Archives / Time,P1,Recovered / Specification Draft
REC-0722,REC-0722 — Operator Model Single Truth,04_OPERATOR/Behavioral_Systems/REC-0722_Operator_Model_Single_Truth.md,04_OPERATOR,Intelligence,P0,Recovered / Specification Draft
REC-0610,REC-0610 — Chain of Command,04_OPERATOR/Behavioral_Systems/REC-0610_Chain_of_Command.md,04_OPERATOR,Operator / Command,P0,Recovered / Specification Draft
REC-0612,REC-0612 — Command Transfer Ceremony,04_OPERATOR/Behavioral_Systems/REC-0612_Command_Transfer_Ceremony.md,04_OPERATOR,Operator / Command,P1,Recovered / Specification Draft
REC-0613,REC-0613 — Emergency Succession,04_OPERATOR/Behavioral_Systems/REC-0613_Emergency_Succession.md,04_OPERATOR,Operator / Command,P1,Recovered / Specification Draft
REC-0614,REC-0614 — Rules of Engagement,04_OPERATOR/Behavioral_Systems/REC-0614_Rules_of_Engagement.md,04_OPERATOR,Operator / Command,P0,Recovered / Specification Draft
REC-0615,REC-0615 — Authority Levels,04_OPERATOR/Behavioral_Systems/REC-0615_Authority_Levels.md,04_OPERATOR,Operator / Command,P1,Recovered / Specification Draft
REC-0616,REC-0616 — Command Ledger,04_OPERATOR/Behavioral_Systems/REC-0616_Command_Ledger.md,04_OPERATOR,Operator / Command,P0,Recovered / Specification Draft
REC-0617,REC-0617 — Operational Readiness Conditions,04_OPERATOR/Behavioral_Systems/REC-0617_Operational_Readiness_Conditions.md,04_OPERATOR,Operator / Command,P1,Recovered / Specification Draft
REC-0619,REC-0619 — Last Resort Protocol,04_OPERATOR/Behavioral_Systems/REC-0619_Last_Resort_Protocol.md,04_OPERATOR,Operator / Command,P1,Recovered / Specification Draft
REC-0690,REC-0690 — Stewardship Engine,04_OPERATOR/Judgment/REC-0690_Stewardship_Engine.md,04_OPERATOR,Stewardship / Judgment,P0,Recovered / Specification Draft
REC-0691,REC-0691 — Capital Under Protection Language,04_OPERATOR/Judgment/REC-0691_Capital_Under_Protection_Language.md,04_OPERATOR,Stewardship / Judgment,P0,Recovered / Specification Draft
REC-0692,REC-0692 — Stewards Desk,04_OPERATOR/Judgment/REC-0692_Stewards_Desk.md,04_OPERATOR,Stewardship / Judgment,P1,Recovered / Specification Draft
REC-0694,REC-0694 — Custodian Oath,04_OPERATOR/Judgment/REC-0694_Custodian_Oath.md,04_OPERATOR,Stewardship / Judgment,P0,Recovered / Specification Draft
REC-0695,REC-0695 — Capital Integrity,04_OPERATOR/Judgment/REC-0695_Capital_Integrity.md,04_OPERATOR,Stewardship / Judgment,P0,Recovered / Specification Draft
